,id,lat,lon,elevation,state,desc
0,USW00003016,39.5264,-107.7264,1685.5,CO,RIFLE GARFIELD CO AP
1,USW00003017,39.8328,-104.6575,1650.2,CO,CO DENVER INTL AP
2,USW00003024,35.6950,-101.3950,930.9,TX,BORGER HUTCHINSON CO AP
3,USW00003026,39.2447,-102.2842,1277.7,CO,CO BURLINGTON CARSON AP
4,USW00003027,35.0028,-105.6628,2159.8,NM,NM CLINES CORNERS
5,USW00003028,37.2833,-102.6139,1335.9,CO,CO SPRINGFIELD COMANCHE
6,USW00003029,35.6575,-109.0614,2054.0,AZ,WINDOW ROCK AP
7,USW00003030,36.6817,-101.5053,951.9,OK,GUYMON MUNI AP
8,USW00003031,31.9206,-102.3867,914.7,TX,TX ODESSA SCHLEMEYER FLD
9,USW00003032,30.0481,-102.2131,707.7,TX,DRYDEN TERRELL CO AP
10,USW00003047,31.6219,-102.8072,830.3,TX,MONAHANS 6 ENE
11,USW00003048,34.3558,-106.8858,1477.4,NM,SOCORRO 20 N
12,USW00003054,33.9558,-102.7739,1140.6,TX,MULESHOE 19 S
13,USW00003055,36.5992,-101.5950,995.5,OK,GOODWELL 2 E
14,USW00003060,38.5439,-107.6928,2560.9,CO,MONTROSE 11 ENE
15,USW00003061,37.2553,-108.5036,2448.8,CO,CORTEZ 8 SE
16,USW00003062,35.8583,-106.5214,2656.6,NM,ALAMOS 13 W
17,USW00003063,37.8639,-103.8225,1336.9,CO,JUNTA 17 WSW
18,USW00003067,38.8700,-100.9628,874.8,KS,OAKLEY 19 SSW
19,USW00003072,32.0408,-100.2494,608.7,TX,BRONTE 11 NNE
20,USW00003074,32.6136,-106.7414,1318.9,NM,CRUCES 20 N
21,USW00003102,34.0561,-117.6003,289.3,CA,ONTARIO INTL AP
22,USW00003103,35.1442,-111.6664,2134.5,AZ,AZ FLAGSTAFF PULLIAM AP
23,USW00003104,33.6267,-116.1594,-36.0,CA,DESERT RESORTS RGNL AP
24,USW00003122,33.8017,-118.3411,27.4,CA,TORRANCE AP
25,USW00003124,31.5883,-110.3442,1438.4,AZ,AZ FORT HUACHUCA
26,USW00003125,32.8356,-114.3942,98.8,AZ,AZ YUMA PROVING GROUND
27,USW00003131,32.8158,-117.1394,127.1,CA,CA SAN DIEGO MONTGOMERY FLD
28,USW00003144,32.8342,-115.5786,-17.7,CA,IMPERIAL CO AP
29,USW00003145,32.6500,-114.6167,64.9,AZ,YUMA MCAS
30,USW00003154,33.3000,-117.3500,22.9,CA,CA CAMP PENDLETON MCAS
31,USW00003159,34.7411,-118.2117,712.6,CA,WM J FOX FLD
32,USW00003160,36.6206,-116.0278,984.5,NV,NV MERCURY DESERT ROCK AP
33,USW00003162,36.9261,-111.4478,1313.7,AZ,PAGE MUNI AP
34,USW00003164,32.6233,-116.4728,801.6,CA,CAMPO
35,USW00003166,33.8719,-117.9789,29.3,CA,FULLERTON MUNI AP
36,USW00003167,33.9228,-118.3342,19.2,CA,HAWTHORNE MUNI AP
37,USW00003170,39.6014,-116.0056,1809.3,NV,NV EUREKA AIRPORT
38,USW00003171,33.9519,-117.4386,245.4,CA,RIVERSIDE MUNI AP
39,USW00003177,33.1281,-117.2794,100.0,CA,CA CARLSBAD PALOMAR AP
40,USW00003178,32.5722,-116.9794,157.0,CA,SAN DIEGO BROWN FLD
41,USW00003179,33.9753,-117.6361,198.1,CA,AP
42,USW00003184,33.6883,-112.0817,443.5,AZ,PHOENIX DEER VALLEY MUNI AP
43,USW00003192,33.6228,-111.9106,449.0,AZ,SCOTTSDALE MUNI AP
44,USW00003195,35.9461,-112.1547,2013.5,AZ,CANYON NP AP
45,USW00003196,31.4208,-110.8458,1198.5,AZ,NOGALES INTL AP
46,USW00003728,33.1533,-79.3636,2.7,SC,SC MCCLELLANVILLE 7 NE
47,USW00003733,39.0131,-79.4742,1033.3,WV,ELKINS 21 ENE
48,USW00003739,37.2908,-75.9269,8.8,VA,CHARLES 5 ENE
49,USW00003749,39.6450,-77.4681,563.0,MD,CAMP DAVID
50,USW00003757,38.1417,-76.4292,6.4,MD,ST INIGOES WEBSTER NOLF
51,USW00003758,35.9706,-79.0931,171.3,NC,DURHAM 11 W
52,USW00003759,37.9975,-78.4656,358.7,VA,VA CHARLOTTESVILLE 2 SSE
53,USW00003761,39.8592,-75.7861,121.9,PA,AVONDALE 2 N
54,USW00003802,39.2956,-80.2289,366.7,WV,WV CLARKSBURG BENEDUM AP
55,USW00003804,39.3450,-81.4392,253.3,WV,WV PARKERSBURG WOOD CO AP
56,USW00003809,36.0003,-89.4100,91.4,TN,DYERSBURG III GOLF
57,USW00003810,35.7425,-81.3819,348.4,NC,NC HICKORY FAA AP
58,USW00003811,35.5931,-88.9167,132.0,TN,TN JACKSON MCKELLAR AP
59,USW00003812,35.4319,-82.5375,645.3,NC,NC ASHEVILLE RGNL AP
60,USW00003813,32.6847,-83.6528,104.5,GA,MACON MIDDLE GA RGNL AP
61,USW00003816,37.0683,-88.7719,119.5,KY,KY PADUCAH
62,USW00003818,30.8356,-85.1839,34.4,FL,FL MARIANNA MUNI AP
63,USW00003820,33.3644,-81.9633,40.2,GA,GA AUGUSTA BUSH FLD AP
64,USW00003822,32.1300,-81.2100,14.0,GA,GA SAVANNAH INTL AP
65,USW00003841,36.0028,-84.2486,275.8,TN,OAK RIDGE ATDD
66,USW00003847,35.9508,-85.0814,569.1,TN,TN CROSSVILLE MEM AP
67,USW00003849,37.0872,-84.0769,362.1,KY,KY LONDON CORBIN AP
68,USW00003850,31.2667,-85.7167,91.1,AL,CAIRNS FLD FT RUCKER
69,USW00003852,30.4167,-86.6833,11.9,FL,FL VALPARAISO HURLBURT FLD
70,USW00003853,30.4000,-81.4167,4.9,FL,MAYPORT PILOT STN
71,USW00003855,30.3500,-87.3167,8.5,FL,FL PENSACOLA FOREST SHERMAN NAS
72,USW00003856,34.6439,-86.7861,190.2,AL,AL HUNTSVILLE INTL AP
73,USW00003859,37.2958,-81.2078,874.8,WV,BLUEFIELD MERCER CO AP
74,USW00003860,38.3650,-82.5550,251.2,WV,WV HUNTINGTON TRI STATE AP
75,USW00003866,32.5500,-88.5667,82.6,MS,MERIDIAN NAAS
76,USW00003868,39.4519,-87.3089,175.3,IN,TERRE HAUTE HULMAN RGNL AP
77,USW00003870,34.8831,-82.2203,286.5,SC,GREER
78,USW00003872,37.7836,-81.1231,766.3,WV,WV BECKLEY RALEIGH CO AP
79,USW00003878,31.8606,-86.0122,121.0,AL,MUNI AP
80,USW00003881,32.8661,-87.2383,137.2,AL,AL CENTREVILLE 6 SW
81,USW00003882,30.2119,-85.6828,6.4,FL,CITY BAY CO AP
82,USW00003887,39.8344,-88.8656,205.7,IL,DECATUR AP
83,USW00003888,33.7792,-84.5214,256.0,GA,ATLANTA FULTON CO AP
84,USW00003889,37.5908,-83.3131,415.7,KY,KY JACKSON
85,USW00003893,39.1333,-86.6167,257.3,IN,IN BLOOMINGTON MONROE CO AP
86,USW00003894,36.6239,-87.4194,170.7,TN,TN CLARKSVILLE OUTLAW AP
87,USW00003901,32.3847,-94.7117,111.3,TX,LONGVIEW E TX RGNL AP
88,USW00003902,31.0667,-97.8333,309.4,TX,ROBERT GRAY AAF
89,USW00003904,30.5892,-96.3647,93.0,TX,TX COLLEGE STN
90,USW00003919,38.8000,-97.6500,386.8,KS,SALINA MUNI AP
91,USW00003923,37.6167,-97.2667,413.9,KS,KS WICHITA MCCONNELL AFB
92,USW00003927,32.8978,-97.0189,170.7,TX,DALLAS FT WORTH AP
93,USW00003928,37.6544,-97.4425,406.9,KS,KS WICHITA
94,USW00003930,34.9167,-92.1500,103.0,AR,LITTLE ROCK AFB
95,USW00003931,31.0500,-93.1833,100.6,LA,FT POLK AAF
96,USW00003932,35.2100,-99.1200,585.8,OK,CLINTON SHERMAN AP
97,USW00003933,31.1333,-97.7167,281.6,TX,FT HOOD
98,USW00003935,37.2253,-89.5706,102.4,MO,MO CAPE GIRARDEAU MUNI AP
99,USW00003936,39.1353,-96.6778,322.2,KS,MANHATTAN MUNI AP
100,USW00003937,30.1250,-93.2158,4.0,LA,LA LAKE CHARLES
101,USW00003940,32.3206,-90.0778,100.6,MS,MS JACKSON INTL AP
102,USW00003945,38.8169,-92.2183,272.2,MO,MO COLUMBIA RGNL AP
103,USW00003947,39.2972,-94.7306,306.3,MO,MO KANSAS CITY INTL AP
104,USW00003949,31.4000,-93.2833,111.3,LA,LA PEASON RIDGE RANGE
105,USW00003950,34.5583,-98.4172,325.8,OK,LAWTON MUNI AP
106,USW00003951,32.3500,-94.6500,124.1,TX,TX LONGVIEW WSMO
107,USW00003952,34.8364,-92.2619,173.1,AR,AR LITTLE ROCK
108,USW00003953,35.8311,-90.6464,79.9,AR,JONESBORO MUNI AP
109,USW00003954,35.5342,-97.6469,395.3,OK,OKLAHOMA CITY POST AP
110,USW00003957,37.2839,-98.5528,467.9,KS,KS MEDICINE LODGE
111,USW00003959,36.7683,-96.0261,217.9,OK,BARTLESVILLE F P FLD
112,USW00003960,38.5714,-90.1572,125.9,IL,CAHOKIA ST LOUIS AP
113,USW00003962,34.2900,-93.0600,163.1,AR,HOT SPRINGS ASOS
114,USW00003963,38.5911,-92.1558,174.7,MO,JEFFERSON CITY MEM AP
115,USW00003965,36.1625,-97.0894,299.9,OK,STILLWATER RGNL AP
116,USW00003966,38.6572,-90.6558,140.8,MO,OF S L AP
117,USW00003967,38.8500,-94.7392,326.1,KS,OLATHE JOHNSON CO EXEC AP
118,USW00003969,32.2314,-98.2319,393.2,TX,TX STEPHENVILLE
119,USW00003971,32.6808,-96.8681,200.6,TX,DALLAS REDBIRD AP
120,USW00003974,37.7461,-97.2211,433.1,KS,WICHITA JABARA AP
121,USW00003975,36.7725,-90.3247,99.7,MO,MO POPLAR BLUFF MUNI AP
122,USW00003981,34.3622,-98.9761,386.2,OK,ALTUS AFB
123,USW00003991,33.2061,-97.1989,195.7,TX,DENTON MUNI AP
124,USW00003994,38.7042,-93.1833,274.3,MO,SEDALIA MEM AP
125,USW00003996,32.3500,-91.0278,26.2,LA,LA TALLULAH VICKSBURG AP
126,USW00003997,39.0083,-95.2117,253.6,KS,LAWRENCE MUNI AP
127,USW00003998,37.3278,-95.5042,264.9,KS,PARSONS TRI CITY AP
128,USW00003999,30.7406,-98.2353,392.6,TX,BURNET MUNI AP
129,USW00004109,46.1442,-115.5964,451.1,ID,ID LOWELL THREE RIVERS
130,USW00004110,42.7267,-114.4564,1233.8,ID,CO AP
131,USW00004111,41.2731,-111.0306,2183.3,WY,EVANSTON BURNS FLD
132,USW00004112,44.1708,-114.9272,1979.7,ID,STANLEY RS
133,USW00004113,45.8258,-119.2611,195.4,OR,HERMISTON MUNI AP
134,USW00004114,44.5228,-114.2150,1534.1,ID,CHALLIS AP
135,USW00004125,44.5561,-119.6458,684.3,OR,DAY 35 WNW
136,USW00004126,43.4622,-113.5561,1804.4,ID,ARCO 17 SW
137,USW00004127,43.2044,-116.7506,1204.0,ID,MURPHY 10 W
138,USW00004128,43.4711,-119.6917,1396.9,OR,RILEY 10 WSW
139,USW00004130,48.7411,-113.4331,1388.4,MT,MARY 1 SSW
140,USW00004131,43.6614,-110.7119,1970.8,WY,MOOSE 1 NNE
141,USW00004134,40.1606,-113.3508,1310.6,UT,GRANITE PEAK DUGWAY PG
142,USW00004136,47.4175,-117.5264,691.0,WA,SPOKANE 17 SSW
143,USW00004137,45.1581,-113.0058,1820.0,MT,DILLON 18 WSW
144,USW00004138,41.6164,-112.5436,1509.1,UT,BRIGHAM CITY 28 WNW
145,USW00004139,41.8483,-119.6358,1981.2,NV,DENIO 52 WSW
146,USW00004140,46.8847,-110.2894,1545.3,MT,LEWISTOWN 42 WSW
147,USW00004141,43.2717,-124.3186,3.7,OR,BAY 8 SW
148,USW00004201,45.7728,-122.8611,16.8,OR,SCAPPOOSE IND AP
149,USW00004222,40.6508,-122.6067,432.2,CA,REDDING 12 WNW
150,USW00004223,48.5406,-121.4461,124.1,WA,DARRINGTON 21 NNE
151,USW00004236,44.4186,-123.3258,95.1,OR,CORVALLIS 10 SSW
152,USW00004237,47.5139,-123.8120,87.2,WA,QUINAULT 4 NE
153,USW00004724,43.1072,-78.9453,178.3,NY,NIAGARA FALLS INTL AP
154,USW00004725,42.1997,-75.9850,489.5,NY,NY BINGHAMTON
155,USW00004726,40.3161,-78.8339,696.2,PA,JOHNSTOWN CAMBRIA CO AP
156,USW00004743,43.0833,-70.8167,39.0,NH,NH PORTSMOUTH PEASE AFB
157,USW00004751,41.8031,-78.6403,645.3,PA,BRADFORD RGNL AP
158,USW00004780,42.5519,-71.7558,106.1,MA,FITCHBURG MUNI AP
159,USW00004781,40.7939,-73.1017,25.6,NY,NY ISLIP LI MACARTHUR AP
160,USW00004787,41.1783,-78.8989,552.9,PA,DUBOIS JEFFERSON CO AP
161,USW00004789,41.5092,-74.2650,111.3,NY,NY MONTGOMERY ORANGE AP
162,USW00004803,45.6308,-89.4653,487.4,WI,WI RHINELANDER ONEIDA AP
163,USW00004804,40.0781,-83.0781,275.8,OH,COLUMBUS OHIO STATE UNIV AP
164,USW00004808,41.7700,-88.4814,216.4,IL,CHICAGO AURORA MUNI AP
165,USW00004826,44.3592,-89.8369,310.6,WI,WI WISCONSIN RAPIDS ALEXANDER
166,USW00004836,47.2856,-68.3133,301.1,ME,ME FRENCHVILLE AROOSTOOK AP
167,USW00004838,42.1208,-87.9047,193.9,IL,IL CHICAGO PALWAUKEE AP
168,USW00004839,42.7461,-86.0967,210.0,MI,HOLLAND TULIP CITY AP
169,USW00004840,43.7700,-88.4864,246.6,WI,LAC CO AP
170,USW00004841,43.7694,-87.8506,227.4,WI,SHEBOYGAN CO MEM AP
171,USW00004842,40.8731,-81.8867,346.6,OH,WOOSTER WAYNE CO AP
172,USW00004843,41.6264,-80.2150,426.7,PA,PORT MEADVILLE AP
173,USW00004845,42.5950,-87.9381,226.5,WI,KENOSHA RGNL AP
174,USW00004846,41.4525,-87.0058,234.7,IN,VALPARAISO PORTER CO MUNI AP
175,USW00004847,41.8678,-84.0794,242.6,MI,ADRIAN LENAWEE CO AP
176,USW00004848,41.5631,-83.4764,189.6,OH,TOLEDO METCALF FLD
177,USW00004849,41.3461,-82.1794,242.0,OH,ELYRIA LORAIN CO AP
178,USW00004850,40.7083,-84.0267,297.2,OH,ALLEN CO AP
179,USW00004851,41.3375,-84.4289,215.8,OH,DEFIANCE MEM AP
180,USW00004852,40.4719,-81.4236,272.8,OH,OH NEW PHILADELPHIA FLD
181,USW00004853,41.5175,-81.6836,178.0,OH,CLEVELAND BURKE AP
182,USW00004854,45.0133,-84.7014,406.9,MI,GAYLORD OTSEGO CO AP
183,USW00004855,40.6161,-83.0636,303.0,OH,MARION MUNI AP
184,USW00004857,41.7781,-80.6958,281.6,OH,ASHTABULA CO AP
185,USW00004858,40.0228,-82.4625,269.4,OH,NEWARK HEATH AP
186,USW00004990,43.7347,-96.6222,485.9,SD,FALLS 14 NNE
187,USW00004994,48.3056,-95.8744,350.5,MN,GOODRIDGE 12 NNW
188,USW00012810,27.8500,-82.5167,7.9,FL,FL MACDILL AFB
189,USW00012812,26.9172,-81.9914,7.6,FL,PUNTA GORDA CHARLOTTE CO AP
190,USW00012815,28.4339,-81.3250,27.4,FL,FL ORLANDO INTL AP
191,USW00012816,29.6919,-82.2756,37.5,FL,FL GAINESVILLE RGNL AP
192,USW00012818,28.4736,-82.4544,23.5,FL,FL BROOKSVILLE HERNANDO CO AP
193,USW00012819,28.8208,-81.8097,23.5,FL,LEESBURG MUNI AP
194,USW00012826,25.4833,-80.3833,4.9,FL,HOMESTEAD AFB
195,USW00012832,29.7333,-85.0333,5.8,FL,FL APALACHICOLA AP
196,USW00012833,29.6333,-83.1053,11.6,FL,CROSS CITY AP
197,USW00012834,29.1828,-81.0483,9.4,FL,FL DAYTONA BEACH INTL AP
198,USW00012835,26.5850,-81.8614,4.6,FL,MYERS PAGE FLD AP
199,USW00012836,24.5550,-81.7522,1.2,FL,KEY WEST INTL AP
200,USW00012838,28.1011,-80.6439,8.2,FL,FL MELBOURNE INTL AP
201,USW00012839,25.7906,-80.3164,8.8,FL,MIAMI INTL AP
202,USW00012841,28.5453,-81.3331,32.9,FL,FL ORLANDO EXECUTIVE AP
203,USW00012842,27.9619,-82.5403,5.8,FL,FL TAMPA INTL AP
204,USW00012843,27.6531,-80.2428,8.5,FL,VERO BEACH INTL AP
205,USW00012844,26.6847,-80.0994,5.8,FL,WEST PALM BEACH INTL AP
206,USW00012849,26.0719,-80.1536,3.4,FL,FL FT LAUDERDALE HOLLYWOOD
207,USW00012850,24.5833,-81.6833,1.8,FL,WEST NAS
208,USW00012854,28.7797,-81.2436,16.8,FL,ORLANDO SANFORD AP
209,USW00012859,25.7167,-80.2833,4.6,FL,MIAMI WSO CITY
210,USW00012871,27.4014,-82.5586,8.5,FL,FL SARASOTA BRADENTON AP
211,USW00012873,27.9106,-82.6875,3.4,FL,ST PETERSBURG INTL AP
212,USW00012876,28.0622,-81.7542,44.5,FL,WINTER HAVEN GILBERT AP
213,USW00012882,25.9069,-80.2803,3.0,FL,OPA LOCKA AP
214,USW00012883,28.0206,-81.9219,44.2,FL,LAKELAND
215,USW00012884,29.3331,-89.4075,0.9,LA,LA BOOTHVILLE ASOS
216,USW00012885,26.1969,-80.1708,4.3,FL,FL FT LAUDERDALE EXECUTIVE AP
217,USW00012888,25.6475,-80.4331,3.0,FL,FL MIAMI KENDALL TAMIAMI EXEC
218,USW00012894,26.5361,-81.7550,9.4,FL,SW FL RGNL AP
219,USW00012895,27.4981,-80.3767,7.3,FL,PIERCE ST LUCIE CO INTL
220,USW00012896,24.7258,-81.0517,2.4,FL,MARATHON AP
221,USW00012897,26.1522,-81.7753,2.7,FL,NAPLES MUNI AP
222,USW00012904,26.2281,-97.6542,10.4,TX,HARLINGEN RIO GRANDE AP
223,USW00012906,29.6167,-95.1667,11.9,TX,TX HOUSTON ELLINGTON AFB
224,USW00012909,29.3833,-98.5833,207.9,TX,SAN ANTONIO KELLY AFB
225,USW00012911,29.5439,-98.2736,231.6,TX,RANDOLPH AFB
226,USW00012912,28.8614,-96.9303,35.1,TX,TX VICTORIA RGNL AP
227,USW00012916,29.9933,-90.2511,1.2,LA,LA NEW ORLEANS INTL AP
228,USW00012917,29.9506,-94.0206,4.9,TX,PORT ARTHUR SE TX AP
229,USW00012918,29.6381,-95.2819,13.4,TX,TX HOUSTON HOBBY AP
230,USW00012919,25.9156,-97.4186,7.0,TX,TX BROWNSVILLE
231,USW00012921,29.5442,-98.4839,240.5,TX,SAN ANTONIO INTL AP
232,USW00012923,29.2733,-94.8592,1.5,TX,TX GALVESTON SCHOLES FLD
233,USW00012924,27.7839,-97.5108,13.7,TX,TX CORPUS CHRISTI
234,USW00012925,28.3667,-97.6667,60.0,TX,TX BEEVILLE CHASE NAAS
235,USW00012926,27.6833,-97.2833,5.5,TX,CORPUS CHRISTI NAS
236,USW00012928,27.5000,-97.8167,17.1,TX,TX KINGSVILLE NAAS
237,USW00012930,29.9167,-90.1303,6.1,LA,NEW ORLEANS AUDUBON
238,USW00012932,27.7411,-98.0247,52.7,TX,INTL AP
239,USW00012935,28.7247,-96.2536,3.7,TX,PALACIOS MUNI AP
240,USW00012944,29.3000,-94.8000,2.1,TX,TX GALVESTON
241,USW00012947,28.4567,-99.2183,145.1,TX,LA SALLE CO AP
242,USW00012957,26.1658,-97.3458,5.8,TX,PORT ISABEL CAMERON AP
243,USW00012958,29.8167,-90.0167,1.5,LA,LA NEW ORLEANS ALVIN CALLENDER
244,USW00012959,26.1839,-98.2539,30.5,TX,MCALLEN MILLER INTL AP
245,USW00012960,29.9800,-95.3600,29.0,TX,TX HOUSTON INTERCONT AP
246,USW00012962,29.3600,-99.1742,280.4,TX,MUNI AP
247,USW00012968,29.5622,-91.5256,1.2,LA,SALT POINT
248,USW00012970,29.3389,-98.4719,174.0,TX,SAN ANTONIO STINSON AP
249,USW00012971,29.7036,-98.0281,192.9,TX,AUSTIN SAN ANTONIO
250,USW00012972,28.0836,-97.0464,6.7,TX,ROCKPORT ARANSAS CO AP
251,USW00012975,29.5189,-95.2417,13.4,TX,HOUSTON CLOVER FLD
252,USW00012976,29.1097,-95.4619,7.6,TX,TX ANGLETON BRAZORIA AP
253,USW00012977,29.6222,-95.6564,25.0,TX,TX HOUSTON SUGARLAND MEM
254,USW00012987,26.5258,-98.0633,19.5,TX,EDINBURG 17 NNE
255,USW00013301,39.8667,-93.1469,253.9,MO,CHILLICOTHE 22 ENE
256,USW00013701,39.4717,-76.1697,17.4,MD,MD ABERDEEN PHILLIPS FLD
257,USW00013702,37.0833,-76.3500,3.0,VA,VA LANGLEY AFB
258,USW00013705,38.8167,-76.8667,86.0,MD,MD CAMP SPRINGS ANDREWS
259,USW00013707,39.1333,-75.4667,7.0,DE,DOVER AFB
260,USW00013713,35.3444,-77.9647,33.2,NC,GOLDSBORO 4 SE
261,USW00013714,35.1739,-79.0089,66.4,NC,POPE AFB
262,USW00013721,38.3000,-76.4167,11.9,MD,MD PATUXENT RIVER NAS
263,USW00013722,35.8922,-78.7819,126.8,NC,NC RALEIGH DURHAM INTL
264,USW00013723,36.0969,-79.9433,271.3,NC,NC PIEDMONT TRIAD INTL AP
265,USW00013724,39.3792,-74.4242,3.0,NJ,ATLANTIC CITY
266,USW00013728,36.5728,-79.3361,174.0,VA,DANVILLE RGNL AP
267,USW00013729,38.8853,-79.8528,603.2,WV,WV ELKINS RANDOLPH CO AP
268,USW00013733,37.3208,-79.2067,286.5,VA,VA LYNCHBURG RGNL AP
269,USW00013734,39.4019,-77.9844,162.8,WV,E WV RGNL AP
270,USW00013735,39.3667,-75.0667,21.3,NJ,MILLVILLE MUNI AP
271,USW00013736,39.6428,-79.9164,378.0,WV,WV MORGANTOWN HART FLD
272,USW00013737,36.9033,-76.1922,9.1,VA,VA NORFOLK INTL AP
273,USW00013739,39.8683,-75.2311,3.0,PA,PA PHILADELPHIA INTL AP
274,USW00013740,37.5050,-77.3203,50.0,VA,VA RICHMOND INTL AP
275,USW00013741,37.3169,-79.9742,358.1,VA,VA ROANOKE RGNL AP
276,USW00013743,38.8483,-77.0342,3.0,VA,VA WASHINGTON REAGAN AP
277,USW00013744,34.1853,-79.7239,44.5,SC,FLORENCE RGNL AP
278,USW00013745,35.2167,-75.7167,4.6,NC,HATTERAS
279,USW00013748,34.2675,-77.8997,10.1,NC,NC WILMINGTON INTL AP
280,USW00013750,36.9500,-76.2833,5.2,VA,NORFOLK NAS
281,USW00013752,38.9833,-76.4667,2.4,MD,ANNAPOLIS NAF
282,USW00013754,34.9000,-76.8833,8.8,NC,NC CHERRY POINT MCAS
283,USW00013762,36.6950,-76.1356,4.9,VA,FENTRESS NAAS
284,USW00013764,38.6892,-75.3592,15.5,DE,GEORGETOWN SUSSEX CO AP
285,USW00013766,35.9172,-75.7000,4.0,NC,MANTEO AP
286,USW00013769,36.8167,-76.0333,7.0,VA,OCEANA NAS
287,USW00013773,38.5000,-77.3000,3.0,VA,QUANTICO MCAS
288,USW00013776,34.6081,-79.0592,36.9,NC,LUMBERTON MUNI AP
289,USW00013777,39.2833,-76.6167,4.3,MD,MD BALTIMORE CUSTOMS HOUSE
290,USW00013779,39.9500,-75.1500,7.9,PA,PA PHILADELPHIA CITY
291,USW00013781,39.6728,-75.6008,24.1,DE,DE WILMINGTON NEW CASTLE CO
292,USW00013782,32.7800,-79.9319,3.0,SC,SC CHARLESTON CITY
293,USW00013786,36.2606,-76.1750,4.0,NC,NC ELIZABETH CITY CGAS
294,USW00013802,38.5200,-89.8467,137.2,IL,IL BELLEVILLE SIU RSCH
295,USW00013806,36.6667,-87.4833,173.1,KY,KY FT CAMPBELL AAF
296,USW00013807,37.9000,-85.9667,224.0,KY,GODMAN AFBU FT KNOX
297,USW00013809,38.7642,-87.6056,130.8,IL,IL LAWRENCEVILLE INTL AP
298,USW00013810,38.2281,-85.6636,164.6,KY,KY LOUISVILLE BOWMAN FLD
299,USW00013820,30.4167,-88.9167,7.9,MS,BILOXI KEESLER AFB
300,USW00013824,32.0167,-81.1333,17.1,GA,GA SAVANNAH HUNTER FLD
301,USW00013825,33.6500,-88.4500,68.0,MS,COLUMBUS AFB
302,USW00013829,32.3500,-85.0000,88.1,GA,GA FT BENNING LAWSON FLD
303,USW00013833,31.2819,-89.2531,46.0,MS,MS HATTIESBURG CHAIN MUNI
304,USW00013837,33.4669,-82.0386,128.9,GA,AUGUSTA DANIEL FLD AP
305,USW00013838,30.6264,-88.0681,7.9,AL,MOBILE DWTN AP
306,USW00013839,31.3214,-85.4497,112.8,AL,DOTHAN RGNL AP
307,USW00013840,39.8333,-84.0500,250.9,OH,OH WRIGHT PATTERSON AFB
308,USW00013841,39.4203,-83.8217,321.9,OH,OH CINCINNATI
309,USW00013846,30.0667,-85.5833,7.0,FL,FL TYNDALL AFB
310,USW00013849,33.9667,-80.4667,74.1,SC,SC SUMTER SHAW AFB
311,USW00013857,30.9667,-83.2000,73.2,GA,GA VALDOSTA MOODY AFB
312,USW00013858,30.4833,-86.5167,18.0,FL,FL VALPARAISO EGLIN AFB
313,USW00013860,32.6333,-83.6000,92.0,GA,WARNER ROBINS AFB
314,USW00013861,31.2500,-82.4000,42.7,GA,GA WAYCROSS WSMO
315,USW00013865,32.3347,-88.7442,89.6,MS,MS MERIDIAN KEY FLD
316,USW00013866,38.3794,-81.5900,277.4,WV,WV CHARLESTON YEAGER AP
317,USW00013867,39.2811,-81.5572,189.0,WV,WV PARKERSBURG
318,USW00013869,31.5356,-84.1944,57.9,GA,ALBANY SW GA RGNL AP
319,USW00013870,31.5358,-82.5067,58.8,GA,ALMA BACON CO AP
320,USW00013871,33.5872,-85.8556,181.1,AL,ANNISTON METRO AP
321,USW00013872,35.5953,-82.5567,682.1,NC,NC ASHEVILLE
322,USW00013873,33.9481,-83.3275,239.3,GA,ATHENS BEN EPPS AP
323,USW00013874,33.6300,-84.4417,307.8,GA,GA ATLANTA HARTSFIELD INTL
324,USW00013876,33.5656,-86.7450,187.5,AL,AL BIRMINGHAM AP
325,USW00013877,36.4731,-82.4044,457.2,TN,TN BRISTOL TRI CITY AP
326,USW00013878,31.1522,-81.3908,4.9,GA,GA BRUNSWICK MALCOLM MCKINNON
327,USW00013880,32.8986,-80.0403,12.2,SC,SC CHARLESTON INTL AP
328,USW00013881,35.2236,-80.9553,221.9,NC,NC CHARLOTTE DOUGLAS AP
329,USW00013882,35.0311,-85.2014,204.5,TN,TN CHATTANOOGA LOVELL
330,USW00013883,33.9486,-81.1186,70.4,SC,SC COLUMBIA
331,USW00013884,30.7797,-86.5225,57.9,FL,CRESTVIEW BOB SIKES AP
332,USW00013886,34.8461,-82.3461,319.4,SC,GREENVILLE DWTN AP
333,USW00013889,30.4844,-81.7019,10.1,FL,FL JACKSONVILLE
334,USW00013891,35.8181,-83.9858,293.2,TN,TN KNOXVILLE MCGHEE TYSON
335,USW00013893,35.0564,-89.9864,77.4,TN,TN MEMPHIS INTL AP
336,USW00013894,30.6794,-88.2397,63.4,AL,AL MOBILE
337,USW00013895,32.2997,-86.4075,61.6,AL,AL MONTGOMERY AP
338,USW00013896,34.7442,-87.5997,164.6,AL,MUSCLE SHOALS RGNL AP
339,USW00013897,36.1189,-86.6892,182.9,TN,TN NASHVILLE INTL AP
340,USW00013899,30.4781,-87.1869,34.1,FL,FL PENSACOLA RGNL AP
341,USW00013904,30.1831,-97.6800,146.3,TX,TX AUSTIN BERGSTROM AP
342,USW00013911,32.7667,-97.4500,185.3,TX,WORTH NAS
343,USW00013919,35.4167,-97.3833,384.0,OK,OK OKLAHOMA CITY TINKER
